year, month,carrier,carrier_name,airport,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,10,AA,American Airlines Inc.,SJC,137,19,12.41,0.08,1.99,0,4.53,0,0,728,330,4,81,0,313
2020,10,AA,American Airlines Inc.,SJU,283,29,18.6,1.82,5.08,0,3.5,0,0,1612,1056,108,172,0,276
2020,10,AA,American Airlines Inc.,SLC,206,28,11.53,0.76,11.91,0,3.79,0,0,983,483,16,271,0,213
2020,10,AA,American Airlines Inc.,SMF,250,45,15.75,0,18.03,0.67,10.55,0,1,2176,854,0,584,30,708
2020,10,AA,American Airlines Inc.,SNA,266,41,20.78,1,12.64,0,6.58,0,0,1721,814,98,392,0,417
2020,10,AA,American Airlines Inc.,SRQ,80,14,8.04,0,2.77,0.63,2.57,0,0,882,519,0,97,17,249
2020,10,AA,American Airlines Inc.,STL,259,33,19.97,0.12,5.85,0.01,7.05,0,0,1934,1052,5,181,2,694
2020,10,AA,American Airlines Inc.,STT,117,6,5.55,0,0.45,0,0,0,0,238,225,0,13,0,0
2020,10,AA,American Airlines Inc.,STX,37,5,0.79,0,4.21,0,0,3,0,147,15,0,132,0,0
2020,10,AA,American Airlines Inc.,SYR,56,5,3.88,0,0.93,0,0.19,0,0,224,204,0,14,0,6
2020,10,AA,American Airlines Inc.,TPA,644,68,37.9,2.63,16.76,0,10.71,0,0,3061,1926,168,397,0,570
2020,10,AA,American Airlines Inc.,TUL,137,26,15.1,0.77,3.77,0,6.35,0,0,1126,680,25,111,0,310
2020,10,AA,American Airlines Inc.,TUS,172,38,22.38,1.46,6.41,0,7.75,0,0,1840,1100,67,197,0,476
2020,10,AA,American Airlines Inc.,VPS,123,25,12.76,0.31,8.06,0,3.87,0,0,1173,566,20,322,0,265
2020,10,B6,JetBlue Airways,ABQ,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,B6,JetBlue Airways,ACK,17,2,1.34,0,0.12,0,0.53,0,0,123,108,0,7,0,8
2020,10,B6,JetBlue Airways,ALB,18,2,0.95,0,0.25,0,0.8,0,0,139,118,0,9,0,12
2020,10,B6,JetBlue Airways,ATL,125,13,8.27,2.44,1.13,0,1.16,0,0,948,717,150,55,0,26
2020,10,B6,JetBlue Airways,AUS,99,14,4.65,0.55,7.93,0,0.87,0,0,771,465,11,220,0,75
2020,10,B6,JetBlue Airways,BDL,120,14,5.98,0,0.85,0,7.17,0,0,862,208,0,19,0,635
2020,10,B6,JetBlue Airways,BNA,39,1,0,0,1,0,0,0,0,16,0,0,16,0,0
2020,10,B6,JetBlue Airways,BOS,1278,79,31.77,0.25,5.58,0.28,41.12,3,1,4220,1770,4,287,13,2146
2020,10,B6,JetBlue Airways,BTV,13,1,1,0,0,0,0,0,0,27,27,0,0,0,0
2020,10,B6,JetBlue Airways,BUF,63,5,4,0,1,0,0,0,0,150,110,0,40,0,0
2020,10,B6,JetBlue Airways,BZN,6,1,0,0.68,0.32,0,0,0,0,76,0,52,24,0,0
2020,10,B6,JetBlue Airways,CHS,64,3,1,0,2,0,0,0,0,124,16,0,108,0,0
2020,10,B6,JetBlue Airways,CLE,39,4,2.15,0.21,0.7,0,0.95,0,0,203,103,12,34,0,54
2020,10,B6,JetBlue Airways,CLT,15,1,0,0,1,0,0,0,0,26,0,0,26,0,0
2020,10,B6,JetBlue Airways,DCA,134,16,8.58,1.99,3.71,0,1.72,0,0,726,372,176,105,0,73
2020,10,B6,JetBlue Airways,DEN,49,5,2.05,0,2.95,0,0,0,0,264,159,0,105,0,0
2020,10,B6,JetBlue Airways,DFW,36,8,4.53,0,3.47,0,0,0,0,336,189,0,147,0,0
2020,10,B6,JetBlue Airways,DTW,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,10,B6,JetBlue Airways,EWR,641,55,24.43,3.65,8.58,0,18.34,2,0,3407,1640,113,251,0,1403
2020,10,B6,JetBlue Airways,FLL,795,156,58.6,0.29,75.09,0,22.01,1,5,7259,3731,9,2424,0,1095
2020,10,B6,JetBlue Airways,HPN,99,8,5.49,0.55,0.48,1,0.48,0,0,400,336,17,17,17,13
2020,10,B6,JetBlue Airways,IAH,35,2,0.06,0,1.94,0,0,0,0,34,1,0,33,0,0
2020,10,B6,JetBlue Airways,JAX,57,4,0.21,0,2.79,0,1,0,0,140,4,0,94,0,42
2020,10,B6,JetBlue Airways,JFK,1262,86,43.78,0.18,8.72,0.29,33.03,3,0,5520,3325,3,247,12,1933
2020,10,B6,JetBlue Airways,LAS,217,29,11.58,0,16.53,0,0.89,1,0,1593,1076,0,491,0,26
2020,10,B6,JetBlue Airways,LAX,525,70,27.43,0.99,37.78,0,3.8,2,1,3653,2236,66,1190,0,161
2020,10,B6,JetBlue Airways,LGA,54,3,0.97,0,0,0,2.03,0,0,171,21,0,0,0,150
2020,10,B6,JetBlue Airways,LGB,18,5,0.64,0,1,0,3.36,0,0,214,34,0,16,0,164
2020,10,B6,JetBlue Airways,MCO,619,65,24.83,0,18.73,0,21.44,0,1,4281,1914,0,991,0,1376
2020,10,B6,JetBlue Airways,MSP,15,1,1,0,0,0,0,0,0,85,85,0,0,0,0
2020,10,B6,JetBlue Airways,MSY,34,1,0.05,0,0.95,0,0,0,0,20,1,0,19,0,0
2020,10,B6,JetBlue Airways,MVY,8,2,2,0,0,0,0,0,0,41,41,0,0,0,0
2020,10,B6,JetBlue Airways,ORD,78,9,4.23,0,3.34,0,1.44,0,0,518,333,0,130,0,55
2020,10,B6,JetBlue Airways,PBI,231,53,15.49,0,34.51,0,3,0,1,2195,1054,0,961,0,180
2020,10,B6,JetBlue Airways,PDX,17,1,0,0,1,0,0,0,0,16,0,0,16,0,0
2020,10,B6,JetBlue Airways,PHL,103,9,2.98,0,1.92,0,4.11,0,0,773,244,0,91,0,438
2020,10,B6,JetBlue Airways,PHX,56,10,3.83,0,6.17,0,0,0,0,351,199,0,152,0,0
2020,10,B6,JetBlue Airways,PIT,44,3,1.79,0,1.21,0,0,0,0,161,112,0,49,0,0
2020,10,B6,JetBlue Airways,PVD,52,4,3.9,0,0.1,0,0,0,0,221,218,0,3,0,0
2020,10,B6,JetBlue Airways,RDU,94,8,1.98,0,3.81,0,2.2,0,0,340,88,0,153,0,99
2020,10,B6,JetBlue Airways,RIC,49,7,0.69,2.13,1.23,0.95,2,0,0,360,89,97,78,19,77
2020,10,B6,JetBlue Airways,RNO,14,2,1.02,0,0.06,0,0.92,0,0,90,64,0,4,0,22
2020,10,B6,JetBlue Airways,ROC,40,5,4.68,0,0.32,0,0,0,0,237,230,0,7,0,0
2020,10,B6,JetBlue Airways,RSW,261,44,13.61,0,29.19,0,1.2,0,0,1586,717,0,819,0,50
2020,10,B6,JetBlue Airways,SAN,74,10,3.46,0,6.54,0,0,0,0,355,121,0,234,0,0
2020,10,B6,JetBlue Airways,SAV,38,1,1,0,0,0,0,0,0,21,21,0,0,0,0
2020,10,B6,JetBlue Airways,SEA,30,2,1,0,1,0,0,0,0,39,15,0,24,0,0
2020,10,B6,JetBlue Airways,SFO,217,13,6.18,0.86,5.75,0,0.21,2,1,512,249,24,215,0,24
2020,10,B6,JetBlue Airways,SJU,475,69,35.27,1.99,23.02,0,8.72,1,0,3719,1835,196,779,0,909
2020,10,B6,JetBlue Airways,SLC,59,6,0.65,1,2.71,0,1.64,0,0,210,20,71,48,0,71
2020,10,B6,JetBlue Airways,SMF,9,2,0.39,0,1.61,0,0,0,0,51,12,0,39,0,0
2020,10,B6,JetBlue Airways,SRQ,28,3,0,0,3,0,0,1,0,61,0,0,61,0,0
2020,10,B6,JetBlue Airways,STT,16,2,1.91,0,0.09,0,0,0,0,314,303,0,11,0,0
2020,10,B6,JetBlue Airways,SYR,36,4,3.59,0,0,0,0.41,0,0,294,280,0,0,0,14
2020,10,B6,JetBlue Airways,TPA,257,42,15.69,0,22.58,0,3.73,0,0,2398,1398,0,774,0,226
2020,10,DL,Delta Air Lines Inc.,ABQ,23,1,1,0,0,0,0,0,0,16,16,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,AGS,,,,,,,,,,,,,,,
2020,10,DL,Delta Air Lines Inc.,ALB,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,ANC,139,42,4.49,0.06,35.66,0,1.8,0,0,1263,261,7,859,0,136
2020,10,DL,Delta Air Lines Inc.,ATL,12404,574,247.06,26.96,194.96,2.61,102.42,13,36,43040,25935,2403,7446,280,6976
2020,10,DL,Delta Air Lines Inc.,ATW,,,,,,,,,,,,,,,
2020,10,DL,Delta Air Lines Inc.,AUS,381,28,9.53,1.22,13.49,0,3.76,0,0,1166,658,29,372,0,107
2020,10,DL,Delta Air Lines Inc.,AVL,,,,,,,,,,,,,,,
2020,10,DL,Delta Air Lines Inc.,BDL,110,3,3,0,0,0,0,0,0,259,259,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,BHM,194,6,3.73,0,1.18,0,1.1,0,0,407,224,0,23,0,160
2020,10,DL,Delta Air Lines Inc.,BIL,53,11,2.6,0,7.64,0,0.76,0,0,464,197,0,242,0,25
2020,10,DL,Delta Air Lines Inc.,BNA,414,24,13.44,0,5.53,0.23,4.81,1,0,1283,792,0,170,27,294
2020,10,DL,Delta Air Lines Inc.,BOI,141,14,2.19,1.52,9.7,0,0.59,0,0,531,90,61,315,0,65
2020,10,DL,Delta Air Lines Inc.,BOS,734,32,18.63,1.96,9.82,0,1.58,1,1,1528,932,75,409,0,112
2020,10,DL,Delta Air Lines Inc.,BUF,61,2,2,0,0,0,0,0,0,120,120,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,BUR,,,,,,,,,,,,,,,
2020,10,DL,Delta Air Lines Inc.,BWI,260,17,9.68,1.9,3.59,0,1.83,0,0,1497,976,342,84,0,95
2020,10,DL,Delta Air Lines Inc.,BZN,93,8,0.4,0.41,5.19,0,2,0,0,359,6,32,236,0,85
2020,10,DL,Delta Air Lines Inc.,CAE,84,3,0,0,2,0,1,0,0,220,0,0,115,0,105
2020,10,DL,Delta Air Lines Inc.,CHA,31,1,1,0,0,0,0,0,0,101,101,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,CHS,240,12,8.04,0,2.36,0,1.61,0,0,366,263,0,64,0,39
2020,10,DL,Delta Air Lines Inc.,CLE,164,15,9.38,0,2.46,0,3.15,0,0,958,641,0,63,0,254
2020,10,DL,Delta Air Lines Inc.,CLT,285,17,5.25,1,5.02,0,5.73,0,1,852,337,36,210,0,269
2020,10,DL,Delta Air Lines Inc.,CMH,164,9,4.29,0,1.35,0,3.37,0,0,327,117,0,27,0,183
2020,10,DL,Delta Air Lines Inc.,CVG,407,19,8.4,1.28,3.11,0,6.21,1,0,1055,535,79,111,0,330
2020,10,DL,Delta Air Lines Inc.,DAB,115,5,3.57,0.89,0.54,0,0,0,0,181,124,41,16,0,0
2020,10,DL,Delta Air Lines Inc.,DAL,115,10,2.73,0,4.24,0,3.03,0,0,326,88,0,87,0,151
2020,10,DL,Delta Air Lines Inc.,DCA,480,22,11,0.1,7.97,0,2.93,1,0,1473,1014,15,307,0,137
2020,10,DL,Delta Air Lines Inc.,DEN,702,52,12.88,1,32.8,0,5.32,0,1,1927,488,65,1072,0,302
2020,10,DL,Delta Air Lines Inc.,DFW,525,87,27.51,0,52.09,0,7.4,0,0,3602,1438,0,1703,0,461
2020,10,DL,Delta Air Lines Inc.,DTW,2722,109,35.71,4.05,52.4,0,16.84,4,0,5553,2375,800,1679,0,699
2020,10,DL,Delta Air Lines Inc.,ECP,155,7,6.87,0,0.13,0,0,0,0,325,317,0,8,0,0
2020,10,DL,Delta Air Lines Inc.,ELP,61,7,2.01,0,2.68,0,2.31,0,0,182,69,0,60,0,53
2020,10,DL,Delta Air Lines Inc.,EWR,207,10,5.33,0,2.25,2,0.42,0,0,525,332,0,61,82,50
2020,10,DL,Delta Air Lines Inc.,EYW,110,11,5.1,0,3.59,0,2.31,0,0,1128,1000,0,71,0,57
2020,10,DL,Delta Air Lines Inc.,FAI,31,12,5.17,0,6.63,0,0.2,0,0,391,204,0,176,0,11
2020,10,DL,Delta Air Lines Inc.,FAR,31,2,0.41,0,1.59,0,0,0,0,56,15,0,41,0,0
2020,10,DL,Delta Air Lines Inc.,FCA,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,FLL,514,67,30.34,0.32,28.21,0,8.12,0,1,3638,2404,24,838,0,372
2020,10,DL,Delta Air Lines Inc.,GEG,202,19,4.8,0,12.54,0,1.67,0,0,573,216,0,270,0,87
2020,10,DL,Delta Air Lines Inc.,GRR,164,12,6.56,0,3.19,0,2.26,0,0,846,635,0,79,0,132
2020,10,DL,Delta Air Lines Inc.,GSO,194,6,3.76,1,0.35,0,0.88,0,0,639,94,509,6,0,30
2020,10,DL,Delta Air Lines Inc.,GSP,207,7,3.97,1.09,1.15,0,0.78,0,0,275,136,18,24,0,97
2020,10,DL,Delta Air Lines Inc.,HNL,93,9,3.82,0,5.18,0,0,0,0,350,217,0,133,0,0
2020,10,DL,Delta Air Lines Inc.,HOU,123,15,7.78,0,4.39,0,2.83,0,0,516,240,0,82,0,194
2020,10,DL,Delta Air Lines Inc.,IAD,162,4,1.95,0,0.02,0,2.03,0,0,353,114,0,2,0,237
2020,10,DL,Delta Air Lines Inc.,IAH,267,26,11.38,1,9.74,0,3.88,0,3,1411,732,86,308,0,285
2020,10,DL,Delta Air Lines Inc.,ICT,61,2,2,0,0,0,0,0,1,163,163,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,IND,217,15,8.03,1,3.55,0,2.42,0,0,649,313,38,235,0,63
2020,10,DL,Delta Air Lines Inc.,JAC,92,15,8.72,1.99,3.3,0,1,0,0,1330,345,831,95,0,59
2020,10,DL,Delta Air Lines Inc.,JAN,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,JAX,215,15,9.36,0.82,1.38,0,3.45,0,0,603,422,31,40,0,110
2020,10,DL,Delta Air Lines Inc.,JFK,1225,68,33.81,1.76,15.91,0,16.52,1,0,7956,5955,239,444,0,1318
2020,10,DL,Delta Air Lines Inc.,KOA,18,2,1,0,1,0,0,0,0,264,245,0,19,0,0
2020,10,DL,Delta Air Lines Inc.,LAS,839,59,21.06,4.96,28.2,0,4.78,0,0,2156,824,281,764,0,287
2020,10,DL,Delta Air Lines Inc.,LAX,1695,101,39.5,2.68,47.92,1.98,8.92,1,4,5461,3217,157,1461,79,547
2020,10,DL,Delta Air Lines Inc.,LEX,,,,,,,,,,,,,,,
2020,10,DL,Delta Air Lines Inc.,LGA,863,41,26.92,2.14,7.97,0,3.96,0,2,5772,3209,2116,322,0,125
2020,10,DL,Delta Air Lines Inc.,LGB,,,,,,,,,,,,,,,
2020,10,DL,Delta Air Lines Inc.,LIH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,LIT,62,2,0.93,0.81,0.25,0,0,0,0,93,42,39,12,0,0
2020,10,DL,Delta Air Lines Inc.,MCI,249,20,10.38,1.19,3.87,0,4.56,0,0,1618,534,661,237,0,186
2020,10,DL,Delta Air Lines Inc.,MCO,804,61,33.13,2.02,24.3,0,1.55,1,1,2781,1851,164,718,0,48
2020,10,DL,Delta Air Lines Inc.,MDW,93,4,1.49,0,0,0,2.51,0,0,275,49,0,0,0,226
2020,10,DL,Delta Air Lines Inc.,MEM,232,14,11.35,0,2,0,0.65,0,0,589,503,0,31,0,55
2020,10,DL,Delta Air Lines Inc.,MIA,336,28,9.77,0.36,15.07,0,2.8,0,0,1104,557,36,397,0,114
2020,10,DL,Delta Air Lines Inc.,MKE,186,6,3.36,0,1.64,0,1,0,0,275,100,0,50,0,125
2020,10,DL,Delta Air Lines Inc.,MLB,62,2,1.73,0,0.27,0,0,0,0,68,61,0,7,0,0
2020,10,DL,Delta Air Lines Inc.,MSO,84,19,2.94,0,14.61,0,1.44,0,0,656,292,0,331,0,33
2020,10,DL,Delta Air Lines Inc.,MSP,3072,183,70.57,6.42,72.33,1,32.68,4,3,9244,4723,457,2051,53,1960
2020,10,DL,Delta Air Lines Inc.,MSY,267,10,5,0,4.07,0,0.93,5,1,421,224,0,133,0,64
2020,10,DL,Delta Air Lines Inc.,MYR,31,1,0,0,1,0,0,0,0,19,0,0,19,0,0
2020,10,DL,Delta Air Lines Inc.,OAK,,,,,,,,,,,,,,,
2020,10,DL,Delta Air Lines Inc.,OGG,27,6,2,0,3,0,1,0,0,274,160,0,70,0,44
2020,10,DL,Delta Air Lines Inc.,OKC,109,3,1.36,0.23,0,0,1.41,1,0,306,114,30,0,0,162
2020,10,DL,Delta Air Lines Inc.,OMA,109,6,2.81,0,2.3,0,0.89,0,1,421,148,0,54,0,219
2020,10,DL,Delta Air Lines Inc.,ONT,73,3,0.14,0.6,1.4,0,0.86,0,2,103,9,15,25,0,54
2020,10,DL,Delta Air Lines Inc.,ORD,440,30,18.4,0.5,6.52,1,3.58,0,0,1131,758,37,205,36,95
2020,10,DL,Delta Air Lines Inc.,ORF,194,6,4,0,1,0,1,0,1,375,304,0,28,0,43
2020,10,DL,Delta Air Lines Inc.,PBI,219,9,6.5,0,2.38,0,0.13,0,0,504,422,0,54,0,28
2020,10,DL,Delta Air Lines Inc.,PDX,418,55,7.87,1.24,44.48,0,1.41,0,1,2260,470,56,1643,0,91
2020,10,DL,Delta Air Lines Inc.,PHL,253,12,3.86,0.23,5.77,0,2.14,0,0,644,267,25,226,0,126
2020,10,DL,Delta Air Lines Inc.,PHX,524,44,14.46,2.47,18.19,0,8.87,0,0,2497,932,214,547,0,804
2020,10,DL,Delta Air Lines Inc.,PIT,140,10,7.34,0,1.02,0,1.63,0,0,548,432,0,38,0,78
2020,10,DL,Delta Air Lines Inc.,PNS,164,2,0,1,0,0,1,1,1,197,0,33,0,0,164
2020,10,DL,Delta Air Lines Inc.,PSC,31,7,2.15,0,4.85,0,0,0,0,278,92,0,186,0,0
2020,10,DL,Delta Air Lines Inc.,PWM,31,2,2,0,0,0,0,0,0,188,188,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,RDU,384,9,4.85,0,3.03,0,1.12,1,1,349,184,0,57,0,108
2020,10,DL,Delta Air Lines Inc.,RIC,177,7,3,0,3,0,1,0,0,296,219,0,56,0,21
2020,10,DL,Delta Air Lines Inc.,RNO,62,5,4,1,0,0,0,0,0,197,177,20,0,0,0
2020,10,DL,Delta Air Lines Inc.,ROC,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,RSW,324,28,7.8,0.1,16.25,0,3.85,0,0,1370,614,12,346,0,398
2020,10,DL,Delta Air Lines Inc.,SAN,480,32,13.04,2.89,11.51,1,3.56,0,5,1410,682,153,405,16,154
2020,10,DL,Delta Air Lines Inc.,SAT,116,10,6.11,0,2.19,0,1.7,0,0,448,351,0,42,0,55
2020,10,DL,Delta Air Lines Inc.,SAV,226,8,3.44,0,1.44,0,3.12,0,0,609,287,0,43,0,279
2020,10,DL,Delta Air Lines Inc.,SDF,123,7,4.87,0,1.13,0,1,0,0,400,325,0,34,0,41
2020,10,DL,Delta Air Lines Inc.,SEA,1765,160,38.35,3.57,102.39,1,14.7,5,3,6836,2823,446,2559,56,952
2020,10,DL,Delta Air Lines Inc.,SFO,532,21,6.79,2.91,10.52,0,0.78,1,0,915,367,127,335,0,86
2020,10,DL,Delta Air Lines Inc.,SJC,62,3,2,1,0,0,0,0,0,77,54,23,0,0,0
2020,10,DL,Delta Air Lines Inc.,SJU,108,4,2.22,0,1.11,0,0.67,0,0,125,67,0,21,0,37
2020,10,DL,Delta Air Lines Inc.,SLC,3577,282,86.63,3.68,143.22,1,47.47,4,0,14638,6820,267,3753,51,3747
2020,10,DL,Delta Air Lines Inc.,SMF,262,26,11.97,0.79,11.72,0,1.53,0,0,1011,511,33,404,0,63
2020,10,DL,Delta Air Lines Inc.,SNA,142,8,2,0.68,5.32,0,0,0,1,341,66,63,212,0,0
2020,10,DL,Delta Air Lines Inc.,SRQ,123,11,5.82,0,4.18,0,1,0,1,414,322,0,69,0,23
2020,10,DL,Delta Air Lines Inc.,STL,234,12,9.57,0,1.16,0,1.28,0,0,623,526,0,61,0,36
2020,10,DL,Delta Air Lines Inc.,STT,75,4,1.89,0,1.21,0,0.89,0,0,114,60,0,27,0,27
2020,10,DL,Delta Air Lines Inc.,SYR,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,TLH,31,1,0.53,0,0.47,0,0,0,0,17,9,0,8,0,0
2020,10,DL,Delta Air Lines Inc.,TPA,542,49,23.61,1.53,17.42,0,6.43,0,0,2626,1398,103,554,0,571
2020,10,DL,Delta Air Lines Inc.,TRI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,TUL,92,1,1,0,0,0,0,0,0,181,181,0,0,0,0
2020,10,DL,Delta Air Lines Inc.,TUS,31,6,2.97,0,3.03,0,0,0,0,198,132,0,66,0,0
2020,10,DL,Delta Air Lines Inc.,VPS,162,8,6.64,0,1.36,0,0,0,0,468,408,0,60,0,0
2020,10,UA,United Air Lines Inc.,ANC,31,12,4.66,0,7.12,0,0.22,0,0,397,160,0,230,0,7
2020,10,UA,United Air Lines Inc.,ATL,218,17,8.23,1,6.08,0,1.69,0,0,607,331,64,134,0,78
2020,10,UA,United Air Lines Inc.,AUS,232,36,10.83,0.19,18.79,0,6.18,0,0,1377,428,12,568,0,369
2020,10,UA,United Air Lines Inc.,BDL,39,1,0.07,0,0,0,0.93,1,0,45,3,0,0,0,42
2020,10,UA,United Air Lines Inc.,BIL,61,8,3.81,0,2.53,0,1.66,1,0,254,180,0,39,0,35
2020,10,UA,United Air Lines Inc.,BNA,35,5,4.29,0,0.38,0,0.33,0,0,230,198,0,20,0,12
2020,10,UA,United Air Lines Inc.,BOI,92,13,6.45,0,4.87,0,1.68,0,0,832,504,0,172,0,156
2020,10,UA,United Air Lines Inc.,BOS,497,27,13.04,1.55,8.76,0,3.65,1,2,1150,506,72,260,0,312
2020,10,UA,United Air Lines Inc.,BWI,142,11,4.89,0,3.97,0,2.14,1,0,396,160,0,143,0,93
2020,10,UA,United Air Lines Inc.,BZN,102,14,3.84,0.85,7.62,0,1.69,0,0,620,253,34,262,0,71
2020,10,UA,United Air Lines Inc.,CHS,53,5,1.51,0,3.06,0,0.44,0,1,185,93,0,60,0,32
2020,10,UA,United Air Lines Inc.,CLE,239,13,8.63,0.21,2.12,0,2.05,1,0,545,283,9,65,0,188
2020,10,UA,United Air Lines Inc.,CLT,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,UA,United Air Lines Inc.,CMH,17,3,2.32,0,0.68,0,0,1,0,79,60,0,19,0,0
2020,10,UA,United Air Lines Inc.,CVG,31,4,2,0,2,0,0,0,0,85,30,0,55,0,0
2020,10,UA,United Air Lines Inc.,DCA,88,5,2.66,0,0.44,0,1.9,0,1,112,61,0,11,0,40
2020,10,UA,United Air Lines Inc.,DEN,3998,365,104.68,8.46,188.02,0,63.84,22,2,22158,10533,711,5801,0,5113
2020,10,UA,United Air Lines Inc.,DFW,222,48,13.58,1,25.28,0,8.14,0,0,2114,798,127,784,0,405
2020,10,UA,United Air Lines Inc.,DSM,32,8,2.89,0,5.11,0,0,0,1,256,122,0,134,0,0
2020,10,UA,United Air Lines Inc.,DTW,62,2,1,0,1,0,0,0,0,31,16,0,15,0,0
2020,10,UA,United Air Lines Inc.,EUG,31,3,1,0,1,0,1,1,0,155,75,0,65,0,15
2020,10,UA,United Air Lines Inc.,EWR,1984,126,48.62,5.31,38.72,0,33.35,2,1,7594,3634,332,1240,0,2388
2020,10,UA,United Air Lines Inc.,FCA,31,7,2.61,0.98,2.92,0,0.49,0,0,1577,842,629,83,0,23
2020,10,UA,United Air Lines Inc.,FLL,352,21,8.44,1,10.6,0,0.97,1,2,693,268,52,283,0,90
2020,10,UA,United Air Lines Inc.,FSD,66,7,3,0,1.83,0,2.17,1,0,315,77,0,59,0,179
2020,10,UA,United Air Lines Inc.,GEG,62,9,2.83,0,3.78,0,2.39,0,0,385,87,0,93,0,205
2020,10,UA,United Air Lines Inc.,GUM,45,2,0,0,0,0,2,0,0,53,0,0,0,0,53
2020,10,UA,United Air Lines Inc.,HNL,203,18,10.56,1,6.44,0,0,0,0,713,486,62,165,0,0
2020,10,UA,United Air Lines Inc.,IAD,1148,63,23.74,6.03,22.87,0,10.35,2,2,3359,1697,207,555,0,900
2020,10,UA,United Air Lines Inc.,IAH,2296,136,54.46,8.46,53.18,0,19.9,2,3,8023,3294,691,1395,0,2643
2020,10,UA,United Air Lines Inc.,IND,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,UA,United Air Lines Inc.,JAC,64,5,1.82,0,0.76,0,2.42,1,0,146,48,0,22,0,76
2020,10,UA,United Air Lines Inc.,JAX,31,1,1,0,0,0,0,0,0,57,57,0,0,0,0
2020,10,UA,United Air Lines Inc.,KOA,61,5,3.39,0,1.61,0,0,0,1,237,172,0,65,0,0
2020,10,UA,United Air Lines Inc.,LAS,508,38,12.45,2.47,18.2,0,4.89,0,1,1491,539,80,620,0,252
2020,10,UA,United Air Lines Inc.,LAX,988,67,35.05,1,15.91,0,15.05,0,0,5121,3447,65,480,0,1129
2020,10,UA,United Air Lines Inc.,LGA,204,7,1.82,0.25,1.75,0,3.18,1,1,352,85,12,53,0,202
2020,10,UA,United Air Lines Inc.,LIH,34,2,0,0,2,0,0,0,0,49,0,0,49,0,0
2020,10,UA,United Air Lines Inc.,MAF,26,2,0.37,1,0.63,0,0,0,0,683,10,656,17,0,0
2020,10,UA,United Air Lines Inc.,MCI,90,4,2.06,0,1,0,0.94,1,0,273,201,0,24,0,48
2020,10,UA,United Air Lines Inc.,MCO,530,37,22.44,0.17,6.01,0,8.38,0,2,2597,1659,12,200,0,726
2020,10,UA,United Air Lines Inc.,MFR,31,2,1,0,1,0,0,1,0,62,26,0,36,0,0
2020,10,UA,United Air Lines Inc.,MIA,317,33,15.32,1.12,14.45,0,2.11,0,0,1672,934,74,499,0,165
2020,10,UA,United Air Lines Inc.,MSO,31,5,1.12,1.9,1.29,0,0.69,0,0,1016,55,793,47,0,121
2020,10,UA,United Air Lines Inc.,MSP,142,11,5.62,0,3.29,0,2.09,0,0,474,215,0,145,0,114
2020,10,UA,United Air Lines Inc.,MSY,177,12,2.1,2.9,5.05,0,1.95,3,0,1667,56,1271,164,0,176
2020,10,UA,United Air Lines Inc.,OGG,78,5,4.53,0,0.47,0,0,0,0,236,220,0,16,0,0
2020,10,UA,United Air Lines Inc.,OKC,26,2,0,0,2,0,0,0,0,45,0,0,45,0,0
2020,10,UA,United Air Lines Inc.,OMA,54,7,2.82,0,1.3,0,2.88,0,0,440,157,0,40,0,243
2020,10,UA,United Air Lines Inc.,ONT,31,3,1,0,2,0,0,0,0,127,65,0,62,0,0
2020,10,UA,United Air Lines Inc.,ORD,2607,154,62.14,3.47,55.61,0,32.79,0,0,9601,5415,240,1827,0,2119
2020,10,UA,United Air Lines Inc.,ORF,85,6,3.02,0,0.18,0,2.81,0,0,400,122,0,6,0,272
2020,10,UA,United Air Lines Inc.,PBI,36,3,2.5,0,0.5,0,0,0,0,75,63,0,12,0,0
2020,10,UA,United Air Lines Inc.,PDX,230,29,11.05,0,14.35,0,3.6,0,0,1316,538,0,371,0,407
2020,10,UA,United Air Lines Inc.,PHL,192,13,3.52,0.98,5.72,0,2.78,1,0,644,161,119,183,0,181
